pe_ratio,debt_to_equity,roe,revenue_growth,rsi,macd_signal,bollinger_position,volume_ratio,market_cap,sector,news_sentiment,analyst_rating,future_return
6.58,2.42,0.1123,-0.0445,21.81,0.2346,0.0414,1.42,20656.69,Finance,-0.3187,3.09,-0.0384
14.69,0.6,0.219,0.1493,83.33,2.6456,0.1737,1.44,6968.79,Technology,-0.8988,2.69,-0.1614
3.51,3.02,0.0994,0.237,9.46,-0.5072,0.0462,0.29,53106.35,Technology,1.4381,4.45,0.3
15.87,1.17,0.2227,0.0817,40.38,-1.134,0.4686,0.72,4018432.87,Energy,0.269,4.15,0.1918
23.73,1.33,0.1117,-0.2625,19.95,-3.732,0.5866,1.52,21058.33,Energy,1.4732,3.36,0.2049
2.47,8.03,0.0512,0.1171,87.6,2.2652,0.0447,1.03,862.54,Consumer,-1.9103,1.6,-0.3
16.43,1.98,0.1743,0.1942,70.49,-0.0385,0.0905,1.41,159218.91,Technology,-1.0345,3.9,-0.0506
32.53,1.31,0.0956,-0.0621,2.54,-1.4587,0.4855,1.05,11757.22,Energy,-0.7226,3.37,-0.2539
4.63,0.44,0.1696,0.0419,0.95,0.5677,0.7992,1.85,552521.05,Energy,-0.8118,1.09,-0.2912
46.44,3.8,-0.0984,-0.0933,29.12,0.306,0.628,1.06,2945.1,Energy,0.3124,4.05,-0.1348
17.03,0.74,0.1204,-0.3055,14.33,0.3365,0.1047,2.04,105228.35,Consumer,-0.2875,4.33,-0.0091
6.93,0.9,0.0832,0.2341,63.03,-0.4342,0.8875,0.61,8100.54,Technology,-1.0091,4.1,-0.0148
11.65,1.35,0.0349,0.0794,66.38,3.2447,0.9175,0.94,1645338.5,Technology,2.8451,1.71,0.3
19.04,3.86,0.0757,0.3197,94.2,-0.2673,0.325,0.74,4613.76,Technology,0.1917,3.01,0.0515
12.95,2.62,0.0741,0.2086,95.2,3.2386,0.616,1.21,3279945.21,Consumer,-2.0205,3.11,-0.3
18.75,1.5,0.1162,0.0269,65.89,1.1282,0.4923,0.87,19528.93,Finance,0.7263,4.74,0.273
5.83,1.98,0.0106,0.0675,0.57,0.7023,0.942,0.89,44087.41,Consumer,2.4025,4.7,0.3
13.95,1.15,0.1453,0.1649,35.9,-0.2265,0.5087,0.7,242963.11,Healthcare,0.7275,1.25,0.0109
3.93,1.79,0.2293,0.225,51.31,1.9479,0.96,0.79,1676.55,Consumer,-1.034,5.0,0.1202
11.15,1.72,0.1425,0.1284,49.92,0.226,0.1993,0.99,56285.58,Healthcare,-0.447,4.15,0.0562
5.91,2.95,0.1847,0.2458,60.33,-1.8643,0.3455,0.36,4511.99,Energy,0.8128,2.5,0.2526
6.76,2.95,0.2076,0.0355,96.06,-1.931,0.7813,0.32,10962.52,Healthcare,-0.9399,3.97,-0.0182
32.75,2.22,0.2189,-0.0696,88.52,0.845,0.7836,1.03,9567.46,Consumer,-0.1541,2.51,-0.205
29.17,1.33,0.2696,0.0703,10.89,-1.8148,0.7322,0.25,25458.92,Finance,-0.9032,4.75,-0.0853
19.83,2.57,0.0801,0.1108,26.6,-0.1245,0.8596,0.91,23397.13,Technology,0.5896,2.51,0.0222
5.08,1.56,0.0625,-0.1002,83.31,2.1144,0.7025,0.83,2564.73,Consumer,0.809,4.06,0.273
9.46,0.86,0.1827,-0.1205,82.43,0.6079,0.6361,1.31,10401.53,Technology,1.3247,1.62,0.1425
32.15,1.29,0.1767,0.1471,27.54,-1.4443,0.4589,0.71,76.05,Healthcare,1.0124,4.41,0.2576
13.65,1.73,0.1821,0.019,73.06,2.82,0.4671,2.19,58708.94,Energy,1.4194,3.48,0.3
77.9,2.85,0.2711,0.0551,67.2,1.0958,0.4062,1.53,239877.44,Energy,1.6255,4.23,0.0564
16.69,1.48,0.1209,0.026,47.35,2.0356,0.6202,0.47,11863.91,Consumer,-1.3975,2.67,-0.3
14.21,0.8,0.1541,0.3081,20.15,-4.5351,0.4067,0.87,326.35,Healthcare,-0.779,2.39,-0.1442
9.51,1.71,0.0416,0.2693,88.86,0.6617,0.1475,2.15,35806.88,Healthcare,-0.9144,3.13,-0.1281
13.56,1.76,0.2908,-0.1056,67.79,1.6843,0.1065,0.71,1758.93,Technology,0.1643,2.55,0.0303
10.78,1.84,0.0931,0.0001,16.9,3.4006,0.9245,0.97,11668.32,Healthcare,-0.6332,3.06,-0.1298
21.47,2.86,0.0953,0.2075,70.48,-2.9276,0.0247,2.02,31920.96,Finance,-0.3821,2.72,-0.1386
26.19,3.04,0.0923,0.1703,74.14,2.4122,0.1055,0.76,24170.8,Energy,1.0714,1.79,0.019
6.5,1.15,0.0684,0.0738,88.69,3.2888,0.4453,1.75,70383.24,Finance,0.5519,4.91,0.3
4.2,1.14,0.0616,-0.0906,22.28,-4.0346,0.2629,0.63,10859.13,Finance,-0.4964,1.06,-0.282
2.8,0.88,0.0781,-0.0224,98.88,0.9572,0.4058,0.24,11461.21,Technology,0.789,4.7,0.3
18.29,2.51,0.0107,0.0025,15.34,1.2352,0.1174,1.85,35368.64,Healthcare,0.289,4.31,0.1258
5.04,3.93,0.0572,0.1215,60.07,-0.654,0.1309,1.25,7024.89,Technology,0.2925,2.68,0.0798
2.18,1.36,0.2759,0.3356,65.72,-0.9802,0.8007,1.29,2047.13,Energy,0.6688,2.29,0.2779
16.62,1.43,0.1789,-0.023,41.9,1.3357,0.7591,0.58,20010.99,Technology,-2.4532,1.66,-0.3
89.51,3.98,0.1941,-0.0739,47.5,-1.23,0.1043,0.6,847.49,Finance,-0.8938,1.53,-0.3
12.12,2.23,0.2142,0.0637,89.09,-0.4345,0.6678,1.78,6892.71,Technology,-1.0191,3.2,-0.1487
23.83,2.14,0.2667,0.2348,64.53,1.6249,0.6093,1.13,515.14,Healthcare,0.0326,1.42,-0.1386
13.01,0.81,-0.0217,-0.137,49.7,3.5081,0.7134,0.94,2671.44,Technology,0.768,2.91,0.0668
11.26,2.48,0.0216,0.298,12.83,1.076,0.4744,1.12,2902.47,Healthcare,-0.5165,4.26,0.0508
25.41,0.94,0.0557,0.0542,0.73,0.267,0.27,2.13,1131.8,Finance,-0.9349,4.03,-0.1575
9.66,0.83,0.0824,-0.0301,12.5,-1.0328,0.6637,1.44,73208.28,Healthcare,-2.1688,1.53,-0.3
15.09,1.34,0.096,-0.16,95.62,-2.0212,0.3714,0.79,62067.84,Healthcare,0.37,4.84,0.2007
15.76,1.16,0.0842,0.186,76.41,2.2192,0.219,0.5,112198.57,Healthcare,-1.1782,2.14,-0.3
7.14,1.44,0.1375,0.0543,96.71,-0.3069,0.4086,1.34,5565.33,Healthcare,0.3041,3.82,0.1966
26.94,0.69,0.1228,0.1056,3.57,2.3014,0.7633,0.63,3404.26,Energy,-0.8866,2.2,-0.3
10.59,2.93,0.0622,-0.0551,68.02,-0.6591,0.4758,0.55,40423.62,Consumer,0.5546,3.47,0.1507
6.66,3.24,-0.054,0.0321,4.43,-1.2986,0.2999,1.93,10475.83,Energy,0.3662,3.29,0.0971
18.71,0.51,0.0406,0.007,78.21,0.8416,0.8319,1.55,10373.76,Technology,-1.7798,1.71,-0.3
5.94,2.97,0.0761,0.0649,38.1,-0.1531,0.8816,1.21,50.02,Energy,0.8732,3.61,0.2683
12.46,1.01,0.1002,-0.0204,9.58,-2.4111,0.4333,0.54,36791.76,Energy,0.2976,2.3,-0.0132
12.09,2.76,0.0296,-0.1501,56.8,3.6347,0.3747,2.45,28224.62,Healthcare,1.0833,3.44,0.2066
29.04,1.58,0.0807,0.4893,28.01,-1.254,0.6127,1.67,8015.78,Technology,-1.3875,3.17,-0.2931
17.81,1.68,0.0295,-0.1245,65.96,1.8552,0.058,0.86,41427.31,Technology,-1.1091,4.37,-0.1595
11.94,1.48,0.1099,0.1072,65.82,1.6837,0.6913,0.77,26994.92,Finance,-0.3883,1.85,-0.168
23.43,3.41,0.0342,-0.1858,70.5,-2.5189,0.7823,1.04,2011.49,Healthcare,-0.157,1.61,-0.3
37.05,0.78,0.0521,-0.2196,99.25,-2.0048,0.3974,0.79,5220.91,Energy,-0.2703,4.42,-0.1246
19.03,2.37,0.0153,0.0947,38.67,-0.603,0.1746,3.02,1079.69,Finance,-1.9508,2.78,-0.3
12.28,3.19,0.1077,0.1062,46.53,-1.7313,0.0288,0.82,150915.89,Finance,0.2652,4.13,0.1803
4.27,2.53,0.0507,0.2692,80.46,3.4529,0.6372,0.59,57202.96,Energy,-0.285,4.84,0.2158
5.2,6.65,0.1925,0.1399,57.84,-0.4004,0.269,2.21,1591.08,Technology,-0.3808,3.18,0.029
9.54,1.2,0.1525,0.0575,3.73,1.7795,0.4639,0.75,27938.22,Healthcare,0.0169,2.2,-0.0363
7.48,2.93,0.1144,-0.0624,84.31,1.0273,0.3864,1.48,14145.96,Healthcare,0.2431,4.18,0.202
10.49,1.55,0.0562,0.3049,5.15,0.528,0.1749,1.4,2055.13,Energy,-0.12,4.72,0.2181
12.75,3.46,0.1504,0.2193,17.08,0.0806,0.5084,0.97,10390.57,Healthcare,-0.9705,1.98,-0.2359
18.61,1.64,0.1753,-0.1069,10.21,2.4743,0.4596,0.61,45105.95,Consumer,-1.3848,3.75,-0.2366
11.51,1.31,0.1314,0.0857,7.79,-1.6502,0.6241,0.98,53095.05,Finance,0.8818,4.12,0.3
17.98,3.61,0.2483,0.1016,2.57,3.4527,0.2519,0.56,859380.79,Finance,-0.9827,1.11,-0.3
12.83,1.23,0.1568,0.0282,5.5,-2.5744,0.2146,0.99,9784.73,Consumer,-1.2464,3.37,-0.1953
2.51,0.71,0.1931,0.1958,44.24,1.563,0.8143,1.47,5036.28,Healthcare,0.0212,3.53,0.1824
5.75,1.21,0.1307,0.2048,25.29,-2.8103,0.7022,2.36,24941.3,Technology,0.4783,3.55,0.2327
10.86,2.39,0.1741,0.0514,12.65,-0.6314,0.7722,0.58,5619.93,Consumer,1.2679,1.34,0.1196
4.63,3.8,0.0563,0.0379,65.87,0.1866,0.1233,0.88,2515.41,Consumer,-0.8769,1.09,-0.3
19.69,1.76,0.0833,0.3048,22.61,-0.9734,0.224,0.77,1272.11,Finance,-0.7351,2.17,-0.2195
41.45,3.64,0.1479,0.2199,1.89,-0.3633,0.5755,1.15,8.54,Technology,0.2066,2.43,-0.1515
32.3,0.73,0.1474,0.0909,41.84,-2.7739,0.8572,0.47,35230.9,Technology,0.6405,1.58,-0.1177
10.27,1.26,0.1606,-0.1644,31.04,-1.9749,0.8921,0.63,306.14,Healthcare,-0.5856,3.04,-0.1221
40.15,1.39,0.208,0.1316,31.86,0.9965,0.8319,0.43,1394.5,Technology,0.6559,1.91,-0.1047
13.72,1.54,0.006,0.1847,44.53,0.0593,0.0434,0.49,14543.32,Healthcare,-0.6007,2.35,-0.1885
9.3,1.73,0.042,-0.3332,66.89,-1.3811,0.8209,0.72,4259.84,Energy,0.1194,2.17,-0.1286
7.46,2.5,0.1384,0.1178,61.65,2.6486,0.8991,2.31,596356.84,Consumer,-1.3119,4.09,-0.0824
9.56,1.26,0.0621,0.0175,93.73,-2.4399,0.0567,1.19,396.04,Consumer,0.4192,4.51,0.2404
8.93,1.79,0.3902,0.0469,51.77,-0.7232,0.4163,1.03,713146.53,Healthcare,0.51,2.19,0.1422
13.96,1.6,0.1613,-0.0561,47.26,-1.0113,0.5366,1.96,128177.23,Healthcare,0.1996,2.51,-0.008
13.85,0.95,0.1137,0.0578,21.34,1.2301,0.2328,1.21,49920.79,Healthcare,-1.8782,4.26,-0.259
12.21,1.54,0.0788,0.2888,75.54,0.0963,0.5167,1.27,144152.11,Consumer,-0.3985,4.04,0.0773
17.28,1.51,0.0816,0.013,14.08,-0.2163,0.886,0.79,18200.86,Healthcare,0.3594,3.84,0.0895
31.58,1.49,0.1224,0.2248,49.11,-3.6884,0.8669,0.73,268.67,Consumer,-0.7938,3.83,-0.1486
26.04,1.68,0.129,-0.0409,42.13,1.7301,0.9398,0.52,22690.54,Consumer,1.2051,2.19,0.0743
3.71,1.73,0.0835,0.1938,65.83,-0.4357,0.4841,0.74,419.33,Finance,2.276,4.75,0.3
1.58,1.27,0.0981,0.0802,91.76,0.2313,0.4106,0.87,2816.57,Finance,-0.8792,4.24,0.0409
25.72,3.54,0.2275,0.1328,94.66,-1.4971,0.6658,1.19,6931.53,Energy,0.6275,1.85,-0.0064
4.08,0.82,0.2308,0.0811,16.78,-1.8117,0.4168,0.98,1310.12,Energy,-0.1548,3.65,0.1392
10.18,1.07,0.1402,0.1762,26.18,2.9986,0.0419,0.83,53749.46,Technology,0.4459,1.62,0.015
4.78,8.74,0.0127,-0.3051,81.16,-3.5465,0.7199,0.63,5284.24,Healthcare,-0.1141,3.31,-0.0236
2.88,0.88,0.1631,-0.133,51.83,-2.1084,0.281,1.22,18372.61,Consumer,-0.1854,2.16,-0.077
18.79,0.73,0.2443,0.1426,45.3,2.961,0.0491,0.78,7951.96,Technology,-0.4613,1.42,-0.2393
22.36,2.56,0.2296,-0.2265,71.06,1.2815,0.0206,1.19,10429.13,Finance,0.5145,3.41,0.0719
7.68,0.47,0.1788,0.0004,60.19,-0.6509,0.9314,0.38,1375.08,Consumer,-1.5125,4.54,-0.0907
1.53,1.43,0.2338,0.0718,97.07,2.4932,0.2521,1.18,774.27,Technology,-0.7007,1.56,-0.1503
7.87,5.97,0.1243,-0.0442,58.4,0.8937,0.4479,1.45,5957.84,Finance,0.0817,4.6,0.2002
16.67,0.65,0.1702,-0.0237,46.6,0.4653,0.9506,1.36,1173.53,Energy,-0.5987,1.51,-0.2842
3.73,0.5,0.0655,0.1207,54.28,0.4511,0.4675,0.91,131545.94,Healthcare,1.229,3.97,0.3
14.11,0.67,0.1434,0.2314,80.85,0.9305,0.0786,1.58,516.53,Healthcare,0.5435,4.96,0.3
12.03,2.83,0.2264,-0.0638,61.27,1.0114,0.5519,0.53,868050.02,Technology,-1.074,1.37,-0.3
19.36,3.24,0.0728,-0.0063,64.7,4.3919,0.0882,0.96,14824.7,Finance,-0.2555,1.85,-0.2202
13.41,1.21,0.0511,-0.0297,97.14,-0.3898,0.0951,0.91,9308.23,Technology,0.7849,2.85,0.1095
5.59,2.48,0.1278,-0.2832,61.84,-0.3281,0.8515,1.68,2750.31,Finance,0.3062,3.95,0.1493
31.73,3.8,0.1019,0.1013,38.03,-2.4738,0.2894,0.36,30147.04,Finance,-0.1253,4.59,0.0198
10.73,4.82,0.1719,0.2202,69.13,-0.1038,0.6787,0.59,5385.42,Healthcare,-0.1501,3.92,0.1531
11.92,1.42,0.0837,0.2325,65.95,3.7258,0.5089,2.4,14778.79,Energy,1.1724,4.08,0.3
5.77,0.41,0.2575,-0.0506,1.38,1.969,0.2223,0.3,43636.37,Energy,-1.3323,2.81,-0.2229
8.55,1.01,0.0168,-0.1078,46.73,-1.0873,0.5178,1.5,30903.32,Consumer,1.8325,2.42,0.2834
6.0,1.28,0.2203,0.0832,74.29,0.0601,0.069,0.7,96734.21,Finance,0.2055,3.03,0.1313
10.61,1.41,0.0588,0.2044,49.9,-2.5929,0.3472,1.14,23758.18,Healthcare,1.7133,3.6,0.3
47.91,1.47,-0.0237,0.1032,77.96,-1.9382,0.5228,2.03,1208.9,Finance,-0.0327,3.01,-0.2687
4.07,3.23,0.139,0.1234,45.09,0.2989,0.2284,1.16,126.52,Consumer,2.4911,4.16,0.3
3.35,3.54,0.0996,0.2513,98.33,-0.9889,0.6602,2.05,12358.11,Healthcare,-0.6326,1.63,-0.1589
39.53,1.49,0.0312,-0.0309,29.29,-2.0892,0.0518,0.78,12719.94,Finance,0.0772,2.58,-0.2375
10.3,3.19,-0.0145,0.047,9.21,0.9797,0.4848,0.84,381497.52,Energy,0.8154,1.27,-0.0233
7.13,2.04,0.1193,0.3252,43.0,-0.1645,0.715,1.48,6427.36,Energy,0.7845,3.69,0.3
27.99,1.71,0.1981,0.0505,54.17,-3.1351,0.4299,0.8,17136.82,Consumer,-0.8659,4.03,-0.153
7.5,2.84,0.1668,-0.1101,34.91,-4.1503,0.8746,1.35,38343.98,Energy,-1.4473,3.67,-0.2054
52.5,1.72,0.1245,-0.0204,24.23,-1.14,0.6322,1.81,22625.12,Finance,-0.839,4.82,-0.2629
20.95,5.67,0.1583,-0.0607,67.21,-3.1765,0.9585,1.54,43821.84,Consumer,-0.2423,4.73,0.0707
8.25,0.7,0.1178,0.1336,37.71,-3.7378,0.2841,0.45,1577.48,Technology,-0.1449,2.08,-0.0716
68.43,1.21,0.0056,-0.0544,63.14,2.2579,0.9388,0.84,1149.71,Consumer,0.1058,1.97,-0.3
7.5,1.53,0.0063,0.1207,77.91,-0.1954,0.6068,1.15,4623.37,Energy,0.723,1.1,-0.0236
22.06,2.15,0.1037,-0.0304,76.1,-0.5309,0.7452,0.89,104.78,Healthcare,-0.1098,3.01,-0.0895
15.48,3.53,0.1071,-0.2385,37.53,-0.3768,0.9022,1.04,7486.38,Consumer,-1.9917,4.44,-0.3
34.51,1.62,0.1881,0.126,56.79,-2.2757,0.5512,1.16,2166.43,Finance,0.9718,1.63,-0.0424
42.49,0.7,0.1806,0.1023,44.97,0.822,0.8622,0.77,15435.52,Consumer,1.1618,3.37,0.1072
12.5,2.73,0.1684,0.1577,87.08,-0.2614,0.5417,0.91,4768.86,Energy,0.324,3.88,0.2252
6.67,2.59,0.0976,-0.0209,87.88,-1.5148,0.5992,0.55,1063.3,Consumer,-0.2825,2.47,-0.0805
17.6,0.51,0.0095,-0.0369,34.37,-1.2153,0.4451,0.79,111492.63,Finance,0.2535,3.81,0.0539
7.08,1.64,0.153,0.1402,9.17,-2.4549,0.1456,0.47,9557.09,Finance,1.1623,4.35,0.3
60.99,0.64,0.162,0.3079,16.76,-0.8125,0.5535,1.06,45511.38,Energy,-1.1133,1.04,-0.3
13.59,1.11,-0.0711,0.0817,36.7,-0.4793,0.9774,0.91,11696.31,Finance,-0.6185,3.94,-0.061
9.1,0.96,0.0533,0.1437,56.42,-0.8646,0.7872,0.63,20496.11,Energy,-0.633,3.4,-0.0689
14.12,2.68,0.0647,0.0318,65.68,0.1103,0.7475,2.44,532.73,Consumer,-1.1224,4.38,-0.1148
4.15,1.77,0.1295,-0.1515,33.14,-0.157,0.6433,0.88,104423.18,Consumer,2.669,1.55,0.3
5.6,0.76,0.0557,0.2251,66.75,0.4615,0.3479,1.15,46974.65,Technology,0.1257,4.23,0.2061
31.83,2.8,0.1169,0.2163,93.77,1.8862,0.1696,0.73,7803.44,Energy,-1.1291,1.56,-0.3
7.2,0.7,0.1032,0.1866,65.2,1.186,0.2246,0.81,14414.71,Healthcare,-1.3774,3.34,-0.1758
5.27,2.01,0.1073,0.0527,15.86,1.9092,0.0063,1.18,60187.0,Energy,0.8409,2.08,0.1204
18.71,1.01,0.0627,0.1696,57.97,-1.6955,0.6735,0.85,3850.66,Consumer,1.1439,1.96,0.1065
31.46,1.32,0.0689,0.2141,54.19,-1.0172,0.8119,1.0,341.67,Consumer,0.9552,2.99,0.0696
21.65,2.23,0.0336,0.323,87.07,1.3072,0.2689,1.5,3997.69,Finance,1.8757,4.03,0.3
27.03,2.25,0.1504,0.2283,35.03,1.343,0.0919,0.77,10990.42,Technology,-0.4397,3.58,-0.0788
6.65,3.68,0.1657,0.0896,42.29,-1.3572,0.3357,0.51,7594.05,Healthcare,-1.285,4.95,-0.0025
3.91,1.57,0.0584,-0.1162,59.87,1.2232,0.2921,0.47,112998.78,Technology,2.5705,1.48,0.3
40.49,1.98,0.2417,0.1033,52.44,-1.8871,0.4509,2.05,1188.2,Energy,-0.6828,3.89,-0.1787
9.41,1.27,0.0948,0.1185,71.9,0.9621,0.2641,1.59,1530.61,Energy,0.6377,1.22,-0.0042
9.97,1.84,0.2424,0.1864,4.04,-0.0526,0.3397,1.39,976.43,Consumer,-0.8396,2.43,-0.1167
35.25,2.15,0.0686,0.2831,56.35,-2.7689,0.9076,0.8,19100.74,Finance,1.0718,2.37,0.0322
19.01,1.55,-0.0421,0.0657,12.17,-0.8681,0.3348,0.51,382.96,Healthcare,-1.2782,2.02,-0.3
17.54,0.56,0.1522,0.3951,31.52,4.3645,0.7855,0.87,35864.84,Finance,2.5623,3.13,0.3
68.85,2.01,0.1399,-0.1839,66.16,0.4056,0.6258,0.95,1254.17,Healthcare,0.3885,1.97,-0.3
7.28,2.05,0.1228,0.1429,15.74,4.6009,0.3375,0.57,1726.4,Technology,-1.3447,2.47,-0.2521
25.59,1.1,0.0686,-0.0398,30.88,-2.8879,0.8178,0.48,279414.19,Consumer,-2.1261,4.44,-0.3
12.75,0.76,0.1172,-0.2061,70.3,1.5015,0.5951,0.42,95335.68,Finance,-0.0721,2.29,-0.147
15.1,4.0,0.0791,0.0497,65.08,-5.0687,0.0086,1.39,10284.84,Energy,1.1001,4.94,0.3
41.38,2.21,0.0958,-0.1386,9.1,-0.0005,0.0687,0.55,588.7,Consumer,-0.4619,2.1,-0.3
18.29,1.44,0.1873,0.0558,57.73,1.2624,0.7526,1.17,455360.6,Healthcare,1.2931,4.61,0.3
18.74,0.83,0.1347,0.0852,14.73,1.6758,0.4465,0.82,5471.77,Consumer,-1.0159,2.73,-0.2546
28.73,1.01,0.1688,0.2478,25.23,-1.5985,0.4055,1.34,13295.25,Energy,0.7627,4.63,0.2846
9.1,3.6,0.1015,-0.1461,45.92,2.0782,0.1458,1.18,50204.88,Energy,-0.2782,2.71,-0.1246
6.23,1.79,0.0926,0.2163,10.93,-1.0674,0.1573,0.89,159.85,Healthcare,0.727,4.08,0.3
5.28,1.18,0.0277,0.0947,99.36,-0.3282,0.7978,1.07,2252.79,Consumer,-0.8222,2.6,-0.1576
2.53,2.24,0.0904,0.2343,16.54,-0.8666,0.829,0.95,7071.66,Finance,-0.5787,3.48,0.0331
63.12,1.01,-0.1457,0.0152,78.13,-2.2728,0.56,0.74,10524.27,Consumer,-1.3822,1.21,-0.3
5.04,4.06,0.0728,-0.1198,82.98,3.1394,0.2951,1.63,597.52,Energy,1.1673,3.4,0.3
10.21,3.71,0.1135,-0.1026,99.45,0.096,0.9327,0.81,15563.37,Healthcare,-0.4911,2.26,-0.1936
9.76,1.25,0.1651,-0.1138,42.87,2.1746,0.624,0.96,8668.76,Technology,-0.4857,4.99,0.1072
15.58,1.13,0.0985,0.1517,87.41,2.0894,0.7966,0.49,227438.53,Technology,-0.511,4.24,0.0134
23.4,0.34,0.1478,0.3015,95.75,-1.9359,0.0033,1.15,59908.97,Consumer,0.5448,1.32,-0.0558
24.25,0.68,-0.0544,-0.0047,17.29,2.4323,0.4503,0.74,4729.09,Energy,-2.2454,1.79,-0.3
7.64,0.74,0.1155,0.1744,47.94,1.0068,0.8709,0.79,5474.53,Consumer,-1.28,3.46,-0.1281
10.66,1.79,-0.0144,-0.1485,6.0,-2.0818,0.3382,0.66,61635.52,Healthcare,1.355,2.2,0.1276
15.27,1.36,0.0233,0.107,62.07,0.8977,0.7266,0.94,14289.05,Finance,0.2311,1.85,-0.1013
9.98,0.74,0.105,0.1803,58.14,-2.0459,0.6577,0.37,522.03,Technology,-0.605,2.42,-0.1206
44.07,1.39,0.2221,-0.1372,20.41,3.2129,0.1522,1.41,533696.0,Consumer,0.8832,1.42,-0.1876
18.04,2.23,0.1497,0.0494,79.79,1.6276,0.7749,0.98,1119.08,Energy,0.2046,3.22,0.0538
21.93,2.26,0.1215,0.1874,3.73,-0.1423,0.1125,0.79,1153070.67,Technology,1.3523,2.13,0.1467
20.7,0.53,0.1184,-0.3601,80.62,2.5296,0.7279,0.46,19070.73,Technology,-0.6088,4.47,-0.1019
31.15,1.53,0.0629,0.2803,2.66,-3.164,0.991,1.24,2273.59,Finance,-0.7988,1.13,-0.3
14.08,0.72,0.0765,0.1331,65.68,-1.4987,0.958,0.73,71.23,Consumer,-1.3853,2.4,-0.3
4.32,2.83,0.1542,0.1875,7.88,-0.5048,0.8002,1.92,38312.4,Finance,1.0858,3.2,0.3
16.77,2.64,0.0092,0.0181,25.12,4.4714,0.5345,1.28,364.81,Energy,1.0686,1.94,0.0678
7.23,0.96,0.1674,-0.1784,72.19,-2.141,0.6748,2.15,16557.41,Energy,0.6996,1.23,-0.035
7.98,1.04,0.0889,0.1601,28.04,-3.4146,0.7281,1.07,387420.29,Consumer,-0.9873,1.29,-0.3
19.47,1.25,0.186,0.0676,51.12,-2.8888,0.0084,1.71,832.67,Technology,-1.4303,1.64,-0.3
32.81,0.43,0.1969,0.0848,91.52,1.8124,0.1024,1.26,35458.24,Healthcare,0.8986,2.09,0.004
12.39,2.02,-0.0138,0.2431,4.96,-1.1884,0.5971,0.8,1598.47,Finance,0.2455,3.82,0.17
15.6,1.4,0.0735,0.1943,81.11,-0.3182,0.0065,1.1,78143.26,Technology,-0.9186,2.9,-0.1909
47.55,2.95,0.0516,0.3682,6.53,1.5257,0.9089,0.66,9243.22,Energy,0.6259,1.13,-0.2216
14.77,0.85,-0.025,0.1031,12.68,-0.3162,0.4897,2.81,7799.95,Energy,1.87,1.62,0.2206
97.65,1.14,0.0374,-0.0237,11.93,0.4083,0.2578,0.95,90633.27,Technology,-0.348,2.47,-0.3
19.15,0.67,0.3153,0.0517,99.41,1.0704,0.3938,1.01,28299.09,Technology,-0.0842,2.68,-0.0257
2.98,0.9,0.1688,0.1423,18.02,-0.8614,0.8508,1.22,1620.71,Energy,0.9426,1.25,0.1174
22.26,0.81,0.2734,0.2324,89.68,-0.3326,0.9272,0.58,289012.97,Finance,1.2385,1.48,0.1258
16.53,3.0,0.1863,-0.1401,99.09,0.4839,0.1162,1.94,375.53,Finance,0.0568,2.05,-0.0987
34.19,1.08,0.0607,0.0813,38.38,1.7364,0.778,0.6,14064.29,Technology,-1.7615,4.35,-0.3
20.87,1.78,0.0895,0.3214,63.1,-1.5847,0.5782,0.53,1562.86,Consumer,1.063,1.84,0.0937
10.91,1.31,0.1671,0.044,77.91,-6.0412,0.5855,0.92,413.87,Energy,-0.6533,1.91,-0.206
4.57,0.77,0.155,0.2197,39.26,1.3592,0.7795,0.53,838.52,Healthcare,0.4201,2.98,0.1946
10.31,1.49,0.0738,0.154,16.18,1.8554,0.2228,2.18,7343.13,Energy,1.1388,4.57,0.3
6.17,2.36,-0.0008,0.2234,43.38,0.4001,0.531,0.89,16308.69,Finance,0.6895,3.11,0.1976
7.66,0.8,0.383,-0.0415,77.19,0.5366,0.3194,0.2,67363.84,Finance,0.1062,1.32,-0.0499
19.51,2.68,0.1087,-0.0408,78.08,-1.1286,0.0945,1.11,155138.42,Healthcare,-0.0373,1.75,-0.2006
46.34,0.99,0.0939,0.083,23.05,1.0004,0.1051,1.32,14120.38,Finance,-0.7445,4.42,-0.2169
16.71,1.23,0.1291,-0.1498,17.5,1.7063,0.1365,0.81,3339.62,Healthcare,0.2589,4.51,0.1381
4.68,2.27,0.1006,0.0395,92.06,0.113,0.6149,0.51,64733.53,Finance,-1.0656,4.18,-0.0407
17.39,1.11,0.1298,0.1179,4.4,4.9825,0.1058,0.95,2370.17,Healthcare,0.8449,3.17,0.177
31.73,1.69,0.223,0.3477,73.47,-3.1275,0.5701,0.79,333.21,Consumer,0.9323,2.76,0.1441
7.48,1.37,0.11,0.1404,4.64,0.3259,0.5883,0.61,52998.72,Energy,-0.0624,2.07,-0.049
10.94,1.78,0.027,0.1738,83.79,-2.3487,0.9039,0.59,114442.03,Finance,-0.6978,3.19,-0.0967
12.33,0.4,0.1071,0.2547,90.54,1.7597,0.6264,1.08,1566.15,Technology,-1.746,3.73,-0.2432
6.5,0.55,0.0828,-0.0647,29.74,-3.163,0.9856,1.57,409071.95,Healthcare,-0.8186,3.4,-0.0955
20.46,2.39,0.2339,0.0552,7.39,-2.6678,0.031,1.26,26006.57,Healthcare,-0.7009,1.9,-0.2516
